ID,price,appraisaloffer,online_appraisal_flag,model_year,mileage,make,model,trim_descrip,body,color,engine,cylinders,mpg_city,mpg_highway,horsepower,fuel_capacity,market
264,37500,7500,0,2013,50,ARU,ARU_11,Premium,E,Black,5.6L,8,14,19,390,26,10
265,22500,7500,0,2012,45,ARU,ARU_17,null,D,Red,4.0L,6,16,22,261,21,9
266,17500,2500,0,2012,55,HXQ,HXQ_14,Premium,F,Black,2.4L,4,26,34,189,17,9
267,12500,12500,1,2009,85,CZV,CZV_10,Premium,E,White,2.0L,4,26,32,155,14,2
268,12500,2500,0,2008,100+,OFW,OFW_11,Not Premium,F,Gray,2.4L,4,24,35,198,18,5
269,32500,2500,0,2014,35,CFK,CFK_8,Not Premium,E,Red,3.6L,6,18,25,293,24,11
270,17500,17500,1,2013,35,LTX,LTX_30,Not Premium,E,Silver,1.4L,4,24,30,138,14,8
271,22500,2500,0,2014,25,BGZ,BGZ_4,Not Premium,E,White,2.4L,4,23,30,181,16,10
272,32500,7500,1,2014,35,AIH,AIH_15,Not Premium,E,Black,3.5L,6,19,26,295,19,2
273,22500,2500,0,2011,65,OFW,OFW_20,Premium,E,Black,1.6L,4,25,30,175,16,16
274,32500,7500,1,2013,15,HAE,HAE_16,Not Premium,F,Black,3.0L,6,19,27,300,20,14
275,22500,7500,1,2012,70,AIH,AIH_13,Not Premium,F,White,2.5L,4,24,33,178,17,13
276,52500,27500,1,2016,10,CFK,CFK_8,Premium,E,Blue,3.6L,6,18,25,295,24,2
277,27500,7500,0,2011,70,KQZ,KQZ_15,Not Premium,E,Red,2.3L,4,16,23,280,18,1
278,27500,12500,0,2013,15,CZV,CZV_9,Premium,F,Black,2.5L,4,23,31,227,16,6
279,37500,22500,0,2015,15,ARU,ARU_25,Premium,E,Silver,3.5L,6,20,28,260,19,11
280,37500,12500,0,2013,25,CFK,CFK_8,Premium,E,Brown,3.6L,6,18,25,293,24,11
281,27500,7500,0,2013,30,HDT,HDT_3,Premium,E,Gray,2.0L,4,23,27,250,15,15
282,27500,12500,0,2013,5,ARU,ARU_14,Not Premium,E,Gray,2.0L,4,24,30,141,14,14
283,22500,2500,0,2013,30,AIH,AIH_5,Not Premium,E,White,2.5L,4,23,30,176,15,10
284,17500,2500,0,2009,50,KQZ,KQZ_4,Not Premium,E,White,1.6L,4,23,32,173,15,7
285,22500,12500,0,2014,35,OFW,OFW_20,Not Premium,E,White,2.0L,4,23,30,161,16,8
286,37500,27500,1,2015,55,AIH,AIH_26,Not Premium,E,Black,4.0L,5,16,19,270,23,3
287,27500,7500,0,2015,20,ARU,ARU_14,Not Premium,E,Silver,2.0L,4,24,30,141,14,14
288,12500,17500,0,2008,80,HXQ,HXQ_15,null,null,Blue,1.5L,4,28,35,117,10,13
289,42500,22500,0,2014,35,AIH,AIH_32,Premium,D,Gray,3.5L,6,18,22,278,21,9
290,22500,2500,0,2011,65,AIH,AIH_5,Not Premium,E,Red,2.5L,4,22,29,176,15,9
291,27500,2500,0,2015,5,HXQ,HXQ_10,Not Premium,E,Silver,1.5L,4,28,34,190,14,10
292,27500,27500,0,2014,25,HXQ,HXQ_9,Not Premium,E,White,1.8L,4,26,31,141,13,7
293,17500,7500,0,2014,35,ARU,ARU_18,Not Premium,F,Black,1.8L,4,29,37,124,13,1
294,22500,2500,1,2011,40,ARU,ARU_25,Premium,E,Gray,3.5L,6,21,28,260,19,8
295,22500,27500,1,2014,30,OFW,OFW_20,Not Premium,E,Brown,2.0L,4,23,30,161,16,10
296,32500,12500,1,2010,45,IZA,IZA_16,Premium,E,Gray,3.0L,6,24,31,255,22,16
297,32500,27500,0,2012,40,HAE,HAE_11,null,E,White,3.5L,4,19,26,295,19,1
298,17500,2500,0,2008,95,NHY,NHY_9,Premium,E,White,3.5L,6,19,27,273,16,15
299,22500,7500,0,2012,35,KQZ,KQZ_1,Not Premium,F,Black,2.0L,4,20,29,231,17,4
300,22500,37500,1,2010,100+,ARU,ARU_11,Premium,E,Silver,5.6L,8,13,19,317,28,1
301,52500,42500,0,2017,10,CIP,CIP_31,null,E,White,3.5L,6,19,26,295,19,16
302,22500,22500,0,2012,45,HAE,HAE_11,null,E,Gray,3.5L,6,20,27,295,19,12
303,32500,2500,0,2013,40,KQZ,KQZ_3,Not Premium,D,Red,3.5L,6,20,25,375,23,8
304,47500,7500,0,2016,25,AIH,AIH_26,Premium,E,Black,4.0L,6,16,19,270,23,7
305,27500,7500,0,2014,35,CFK,CFK_8,Not Premium,E,Red,3.6L,6,19,26,293,24,9
306,22500,22500,1,2009,75,HAE,HAE_7,null,E,Black,3.7L,6,16,22,325,23,7
307,22500,7500,1,2013,35,CZV,CZV_10,Premium,E,Blue,2.5L,4,25,31,187,14,12
308,17500,2500,0,2011,85,AIH,AIH_25,Premium,F,Blue,1.8L,4,29,37,132,13,15
309,47500,22500,0,2011,35,FVQ,FVQ_1,Premium,D,Black,6.2L,8,16,22,420,26,16
310,32500,2500,0,2013,25,HXQ,HXQ_10,Premium,E,White,1.5L,4,27,33,190,14,2
311,27500,7500,0,2011,95,KQZ,KQZ_15,Premium,E,Gray,3.5L,6,16,23,290,18,11
312,27500,7500,0,2014,30,LTX,LTX_21,Not Premium,B,Silver,3.6L,6,22,31,335,19,4
313,17500,2500,0,2008,55,ARU,ARU_4,Not Premium,E,Black,2.5L,4,23,28,170,15,14
314,22500,12500,1,2006,85,KQZ,KQZ_15,Premium,E,Black,3.5L,6,17,25,290,18,7
315,17500,2500,0,2014,70,BGZ,BGZ_5,Not Premium,null,Blue,2.0L,4,25,30,161,14,6
316,22500,17500,0,2013,30,FVQ,FVQ_8,Not Premium,E,Gray,1.5L,4,26,30,170,14,13
317,27500,12500,0,2013,20,CZV,CZV_9,Premium,F,Gray,2.5L,4,23,31,227,16,10
318,22500,7500,1,2014,50,ARU,ARU_12,Not Premium,F,Gray,2.5L,4,28,39,182,16,7
319,27500,7500,0,2014,25,HXQ,HXQ_14,Premium,F,Red,2.0L,4,22,32,252,14,16
320,32500,17500,0,2014,30,JDZ,JDZ_20,null,E,Gray,2.0L,4,22,27,241,17,10
321,17500,2500,1,2011,55,AIH,AIH_12,Not Premium,F,Black,2.5L,4,43,39,200,17,7
322,17500,7500,0,2012,80,AIH,AIH_13,Not Premium,F,White,2.5L,4,24,33,178,17,4
323,42500,32500,1,2014,20,BXO,BXO_2,Premium,G,White,3.6L,6,19,28,287,19,8
324,27500,7500,0,2014,25,BGZ,BGZ_17,Not Premium,E,Gray,2.4L,4,21,26,185,18,13
325,12500,2500,0,2007,100+,JHO,JHO_10,Not Premium,F,White,2.5L,5,24,32,170,14,7
326,22500,2500,0,2013,30,OFW,OFW_6,Premium,null,Blue,2.0L,4,24,32,161,14,7
327,32500,12500,0,2013,30,CIP,CIP_31,null,E,Silver,3.5L,6,20,27,295,19,1
328,37500,22500,0,2015,15,CIP,CIP_3,null,F,Silver,3.5L,6,22,33,302,15,1
329,17500,2500,1,2010,50,CZV,CZV_6,Not Premium,F,Blue,2.0L,4,30,41,155,13,12
330,32500,7500,0,2015,20,HAE,HAE_12,Not Premium,E,White,2.0L,4,23,29,268,16,11
331,32500,7500,0,2009,30,KQZ,KQZ_3,Not Premium,D,Gray,3.5L,6,15,21,365,26,10
332,32500,22500,0,2013,60,LYP,LYP_8,Premium,E,White,2.0L,4,23,27,252,18,4
333,32500,17500,0,2011,40,LTX,LTX_12,Not Premium,D,Blue,2.8L,4,17,24,181,21,3
334,22500,2500,0,2013,40,CZV,CZV_6,Premium,F,Gray,2.0L,4,28,37,155,13,14
335,32500,12500,0,2014,30,HDT,HDT_4,Premium,null,Silver,2.5L,4,25,32,175,18,14
336,27500,7500,1,2013,45,HXQ,HXQ_1,Not Premium,E,White,3.5L,6,18,26,280,19,1
337,22500,2500,0,2013,20,CFK,CFK_6,Premium,E,Red,2.4L,4,24,31,180,12,5
338,27500,17500,1,2013,45,LTX,LTX_3,Not Premium,E,Brown,3.6L,6,17,25,310,21,14
339,27500,7500,0,2012,35,ARU,ARU_25,Premium,E,Burgundy,3.5L,6,21,28,260,19,7
340,42500,12500,0,2011,50,CIP,CIP_30,null,F,Gray,4.6L,8,16,24,386,22,15
341,37500,12500,0,2015,20,CIP,CIP_13,null,E,White,2.0L,4,29,37,169,12,8
342,32500,12500,1,2013,40,FJE,FJE_10,Premium,F,Red,5.7L,8,16,25,370,18,8
343,27500,22500,0,2013,10,KQZ,KQZ_23,Not Premium,E,Blue,2.0L,4,20,29,245,18,14
344,12500,7500,0,2011,90,KQZ,KQZ_24,Not Premium,F,Green,2.0L,4,44,41,188,14,10
345,17500,12500,0,2013,45,CZV,CZV_6,Premium,F,White,2.5L,4,27,36,184,13,8
346,32500,22500,0,2012,35,HDT,HDT_4,Premium,null,Burgundy,3.6L,6,20,27,256,18,2
347,17500,2500,0,2014,45,KQZ,KQZ_20,Not Premium,F,Black,1.6L,4,27,35,120,12,2
348,27500,22500,1,2014,70,LTX,LTX_11,Not Premium,D,White,5.3L,8,15,22,355,26,12
349,47500,37500,1,2013,35,FVQ,FVQ_7,Not Premium,E,Blue,5.3L,8,16,22,355,26,1
350,27500,2500,0,2014,35,ARU,ARU_17,Not Premium,D,Blue,4.0L,6,16,23,261,21,4
351,27500,17500,0,2012,60,NHY,NHY_6,null,E,Gray,3.5L,6,18,26,290,19,14
352,32500,7500,1,2015,5,ARU,ARU_12,Premium,F,Black,2.5L,4,25,35,182,16,11
353,17500,17500,0,2014,30,LTX,LTX_30,Not Premium,E,Black,1.4L,4,24,29,138,14,14
354,27500,7500,0,2013,20,IZA,IZA_32,Premium,E,Gray,2.0L,4,22,31,228,16,10
355,17500,22500,0,2012,40,OFW,OFW_20,Premium,E,Black,1.6L,4,24,28,175,16,7
356,17500,2500,0,2010,85,LTX,LTX_20,Not Premium,E,Red,2.4L,4,22,32,182,18,6
357,37500,17500,1,2016,10,AIH,AIH_27,Premium,E,White,2.5L,4,41,38,219,14,14
358,37500,17500,0,2017,5,AIH,AIH_13,Premium,F,Gray,2.5L,4,27,38,206,15,10
359,37500,7500,1,2011,25,FVQ,FVQ_1,null,D,Gray,4.3L,6,17,22,285,26,8
360,17500,2500,0,2012,40,ARU,ARU_18,Not Premium,F,Black,1.8L,4,29,37,124,13,15
361,42500,2500,0,2013,35,BZQ,BZQ_4,Premium,D,White,5.7L,8,15,21,395,32,14
362,32500,17500,1,2014,25,AIH,AIH_5,null,E,Black,2.5L,4,25,33,203,14,14
363,32500,7500,1,2012,50,JJQ,JJQ_3,Premium,E,Red,2.0L,4,20,25,240,18,11
364,17500,32500,0,2011,95,BGZ,BGZ_17,Not Premium,E,Blue,3.3L,6,18,26,290,18,15
365,22500,2500,0,2012,75,LTX,LTX_20,Not Premium,E,Gray,2.4L,4,21,31,182,18,4
366,22500,2500,0,2013,60,ARU,ARU_4,Premium,E,Gray,2.5L,4,25,32,170,14,2
367,17500,7500,0,2010,30,HXQ,HXQ_8,Not Premium,F,Black,1.8L,4,30,39,143,13,2
368,37500,27500,0,2013,30,CFK,CFK_5,Premium,E,Black,3.6L,6,16,21,285,22,7
369,22500,2500,0,2013,40,HXQ,HXQ_8,Not Premium,F,Blue,2.0L,4,31,40,158,12,12
370,32500,42500,0,2014,15,CFK,CFK_10,Premium,E,White,3.2L,6,19,27,271,15,11
371,22500,7500,1,2010,45,HXQ,HXQ_10,Not Premium,E,White,2.4L,4,26,33,185,15,5
372,27500,2500,0,2014,45,HDT,HDT_3,Premium,E,Black,2.5L,4,26,33,182,16,5
373,27500,7500,0,2013,35,CIP,CIP_3,null,F,Silver,3.5L,6,21,30,268,17,15
374,27500,7500,1,2011,45,AIH,AIH_32,Not Premium,D,Red,2.7L,4,19,23,159,21,8
375,17500,27500,1,2013,45,OFW,OFW_6,Not Premium,F,Red,2.0L,4,28,37,147,14,14
376,32500,17500,1,2009,70,AIH,AIH_32,null,D,Blue,4.0L,6,16,21,236,21,16
377,27500,12500,1,2014,40,HDT,HDT_3,Premium,E,Black,2.5L,4,26,33,182,16,14
378,37500,27500,0,2015,30,CFK,CFK_8,Not Premium,E,Gray,3.6L,6,19,26,293,24,4
379,47500,32500,0,2015,25,AIH,AIH_29,Premium,G,Red,3.5L,6,18,24,296,20,1
380,12500,2500,0,2014,40,OFW,OFW_6,Not Premium,F,Red,2.0L,4,29,38,147,14,9
381,27500,22500,0,2009,55,CFK,CFK_8,Premium,E,Red,3.6L,6,17,24,290,24,14
382,22500,12500,0,2010,65,BXO,BXO_5,Premium,F,Silver,3.6L,6,19,31,292,18,9
383,22500,2500,0,2012,40,JHO,JHO_4,Not Premium,E,Black,2.0L,4,20,24,200,16,4
384,42500,32500,0,2016,10,AIH,AIH_32,Premium,D,White,3.5L,6,18,22,278,21,10
385,22500,7500,0,2012,40,HXQ,HXQ_10,Not Premium,E,Gray,1.5L,4,28,34,190,14,16
386,27500,2500,1,2012,100+,KQZ,KQZ_15,Premium,E,White,3.5L,6,16,22,365,18,3
387,32500,2500,0,2014,30,HXQ,HXQ_1,Premium,E,Black,3.5L,6,20,27,280,19,4
388,27500,27500,null,2014,45,FVQ,FVQ_4,Not Premium,E,Silver,2.5L,4,21,26,193,19,1
389,52500,22500,0,2016,5,LTX,LTX_9,Premium,D,Black,4.3L,6,14,18,285,24,3
390,17500,2500,1,2011,40,CFK,CFK_6,Not Premium,E,Black,1.4L,4,24,31,160,12,12
391,22500,22500,0,2013,20,KQZ,KQZ_4,Not Premium,E,Silver,2.5L,4,21,29,168,15,2
392,47500,12500,0,2016,15,AIH,AIH_15,Not Premium,E,Silver,3.5L,6,20,27,295,17,7
393,12500,2500,1,2008,100+,OFW,OFW_6,Premium,F,Black,1.8L,4,28,38,145,12,11
394,22500,2500,1,2013,20,AIH,AIH_13,Not Premium,F,Gray,2.5L,4,28,39,203,16,2
395,27500,22500,null,2013,35,HXQ,HXQ_10,Not Premium,E,Gray,2.4L,4,25,31,184,14,7
396,22500,2500,1,2012,55,CFK,CFK_6,Not Premium,E,Yellow,2.4L,4,24,31,180,12,11
397,42500,7500,1,2015,10,CIP,CIP_29,Premium,F,Black,3.5L,4,20,28,311,17,10
398,27500,22500,1,2014,25,FVQ,FVQ_8,Not Premium,E,Orange,1.5L,4,24,28,170,15,13
399,22500,22500,0,2012,25,JDZ,JDZ_33,null,F,Black,2.0L,4,24,36,208,14,16
400,12500,7500,1,2007,100+,HXQ,HXQ_1,Premium,E,Black,3.5L,6,17,24,250,21,14
401,42500,27500,1,2016,20,FVQ,FVQ_4,Premium,E,Pearl,3.6L,6,21,28,310,19,1
402,42500,22500,0,2014,20,FVQ,FVQ_4,Premium,E,Black,3.6L,6,17,25,310,22,14
403,22500,2500,0,2012,55,ARU,ARU_4,Not Premium,E,Blue,2.5L,4,25,32,170,14,12
404,17500,2500,0,2012,85,CFK,CFK_10,Not Premium,E,White,2.4L,4,21,28,184,15,1
405,32500,22500,0,2013,25,BXO,BXO_2,Premium,G,Black,3.6L,6,19,28,287,19,5
406,27500,2500,1,2016,15,HDT,HDT_12,Premium,E,Green,2.0L,4,28,33,152,16,4
407,22500,12500,0,2014,25,HXQ,HXQ_8,Premium,B,White,1.5L,4,30,37,174,12,6
408,22500,2500,1,2012,35,JDZ,JDZ_18,null,F,Gray,2.0L,4,24,31,241,17,11
409,42500,32500,1,2016,15,HDT,HDT_4,Premium,E,Green,2.5L,4,26,33,182,18,11
410,17500,2500,0,2014,15,LTX,LTX_20,Not Premium,E,Brown,1.5L,4,25,30,170,15,5
411,27500,17500,null,2013,25,AIH,AIH_5,Not Premium,E,Silver,2.5L,4,22,28,176,15,16
412,27500,12500,1,2010,90,CFK,CFK_8,Premium,E,Gray,3.6L,6,17,25,290,24,1
413,22500,12500,0,2014,60,BGZ,BGZ_17,Not Premium,E,Gray,3.3L,6,19,26,290,18,4
414,47500,22500,1,2010,40,BZQ,BZQ_6,Premium,D,Black,6.4L,8,null,null,410,31,14
415,17500,2500,0,2012,35,LTX,LTX_16,Not Premium,F,Silver,1.4L,4,30,40,153,12,14
416,17500,7500,1,2012,20,NKR,NKR_2,Not Premium,E,Silver,1.4L,4,25,33,138,14,7
417,32500,7500,1,2014,15,HDT,HDT_4,Premium,null,Black,3.6L,6,20,27,256,18,9
418,22500,2500,0,2014,25,HXQ,HXQ_8,Not Premium,F,Gray,1.5L,4,32,42,174,12,11
419,17500,2500,0,2012,45,KQZ,KQZ_4,Premium,E,White,2.0L,4,22,28,245,15,7
420,32500,7500,0,2013,40,JDZ,JDZ_18,null,F,Silver,2.0L,4,23,32,241,17,14
421,22500,22500,1,2012,40,AIH,AIH_5,Not Premium,E,Black,2.5L,4,22,29,176,15,5
422,22500,17500,0,2012,30,OFW,OFW_11,Premium,F,Black,2.4L,4,25,35,185,18,12
423,17500,12500,0,2014,55,KQZ,KQZ_20,Not Premium,null,White,1.6L,4,27,35,120,12,8
424,27500,22500,null,2014,20,FJE,FJE_3,Not Premium,G,Blue,3.6L,6,17,25,283,20,9
425,37500,17500,1,2015,45,BXO,BXO_2,Premium,G,Silver,3.6L,6,19,28,287,19,9
426,17500,7500,0,2012,50,GUK,GUK_1,Not Premium,E,Blue,2.4L,4,24,29,166,16,2
427,12500,2500,1,2009,85,LTX,LTX_16,Not Premium,F,Red,1.4L,4,26,38,138,15,10
428,12500,2500,0,2008,95,CZV,CZV_6,Not Premium,F,Blue,2.0L,4,28,40,155,14,7
429,22500,7500,1,2013,30,ARU,ARU_10,Not Premium,E,Gray,1.6L,4,31,36,125,10,11
430,27500,2500,0,2015,15,HXQ,HXQ_10,Not Premium,E,Blue,1.5L,4,28,34,190,14,10
431,57500,42500,0,2015,25,AIH,AIH_26,Premium,E,Black,4.0L,6,16,19,270,23,14
432,32500,2500,0,2012,60,AIH,AIH_15,Not Premium,E,White,3.5L,6,20,26,295,19,5
433,52500,2500,0,2013,35,LTX,LTX_26,Not Premium,E,Blue,5.3L,8,16,23,355,31,1
434,27500,2500,0,2011,50,JJQ,JJQ_3,Premium,E,Silver,2.0L,4,20,26,240,18,1
435,22500,12500,0,2010,50,KQZ,KQZ_11,null,B,White,3.7L,6,19,29,305,16,15
436,17500,2500,0,2008,75,HXQ,HXQ_8,Not Premium,F,White,1.8L,4,28,39,140,13,15
437,37500,2500,0,2014,10,AIH,AIH_15,Not Premium,E,Black,2.7L,4,20,24,185,19,14
438,17500,7500,0,2014,30,KQZ,KQZ_20,Not Premium,null,Gray,1.6L,4,27,35,120,12,1
439,27500,7500,0,2015,20,HXQ,HXQ_8,Premium,F,Blue,2.0L,4,29,37,158,12,4
440,52500,12500,1,2013,30,MBN,MBN_3,Not Premium,E,Black,3.0L,6,17,23,340,19,5
441,12500,2500,0,2008,100+,OFW,OFW_6,Not Premium,F,Black,1.8L,4,28,38,146,12,3
442,42500,17500,1,2015,20,CIP,CIP_6,null,E,Orange,2.0L,4,22,28,235,15,3
443,37500,12500,1,2012,40,LTX,LTX_9,Not Premium,D,Gray,5.3L,8,16,22,355,26,14
444,37500,7500,0,2014,25,HDT,HDT_6,Premium,E,Gray,2.4L,4,21,27,260,19,14
445,27500,22500,0,2013,35,HDT,HDT_12,Premium,E,Black,2.0L,4,27,33,152,16,2
446,37500,27500,1,2013,15,IZA,IZA_19,Premium,F,White,2.0L,4,23,33,248,15,3
447,17500,2500,0,2007,100+,HXQ,HXQ_10,Not Premium,E,White,2.4L,4,23,31,185,15,9
448,12500,12500,1,2007,70,HAN,HAN_1,Not Premium,null,Red,1.4L,4,30,38,101,10,7
449,22500,7500,0,2014,55,OFW,OFW_20,Not Premium,E,Silver,2.0L,4,23,30,161,16,14
450,17500,17500,0,2014,35,AIH,AIH_13,Not Premium,F,Blue,2.5L,4,28,39,203,16,5
451,32500,12500,0,2016,15,AIH,AIH_13,Not Premium,F,Red,2.5L,4,28,39,203,16,2
452,17500,2500,0,2008,20,BGZ,BGZ_5,Not Premium,null,Gray,2.0L,4,23,28,164,12,3
453,27500,7500,0,2012,20,AIH,AIH_15,Not Premium,E,Blue,3.5L,6,20,27,295,19,10
454,37500,17500,1,2011,80,KQZ,KQZ_3,Premium,D,Black,5.0L,8,15,21,385,23,3
455,22500,17500,0,2012,50,KQZ,KQZ_3,Not Premium,D,White,3.5L,0,18,25,282,23,6
456,27500,7500,0,2008,65,AIH,AIH_32,Not Premium,D,Green,4.0L,6,17,21,236,21,4
457,57500,12500,0,2015,10,BZQ,BZQ_4,Premium,D,Black,5.7L,8,19,24,395,26,16
458,22500,2500,0,2013,35,LTX,LTX_20,Not Premium,E,Blue,1.5L,4,26,32,170,14,2
459,27500,7500,0,2014,45,FVQ,FVQ_4,Not Premium,E,Silver,2.5L,4,21,26,193,19,6
460,22500,7500,0,2012,50,JJQ,JJQ_3,Not Premium,E,Black,2.0L,4,20,25,240,18,6
461,37500,7500,0,2014,25,CFK,CFK_8,Premium,E,White,3.6L,6,18,25,293,24,2
462,37500,17500,0,2011,50,LTX,LTX_9,Premium,D,White,5.3L,8,15,21,355,26,8
463,32500,22500,1,2014,40,JGV,JGV_12,Not Premium,E,White,2.0L,4,21,26,245,18,9
464,17500,17500,1,2009,100+,HXQ,HXQ_14,Premium,F,White,2.4L,4,26,34,189,17,10
465,22500,12500,0,2014,5,GUK,GUK_4,Not Premium,E,White,1.5L,4,25,26,152,15,7
466,12500,7500,0,2012,40,LTX,LTX_30,Not Premium,E,Silver,1.4L,4,25,33,138,14,2
467,17500,2500,0,2011,40,BGZ,BGZ_5,null,null,Brown,1.6L,4,24,30,130,14,1
468,27500,2500,0,2013,40,ARU,ARU_25,Not Premium,E,Gray,3.5L,6,21,28,260,19,14
469,22500,7500,0,2012,40,HDT,HDT_3,Premium,E,White,2.5L,4,26,32,170,15,11
470,37500,17500,1,2013,20,CFK,CFK_5,Premium,E,Gray,3.6L,6,16,21,285,22,1
471,27500,7500,0,2012,40,KQZ,KQZ_15,Not Premium,E,Black,3.5L,6,17,24,290,18,4
472,42500,7500,0,2013,35,AIH,AIH_29,Premium,G,Brown,3.5L,6,19,27,296,20,1
473,72500,12500,null,2016,10,MBN,MBN_11,null,E,Blue,3.0L,6,19,23,335,23,6
474,17500,22500,0,2012,95,AIH,AIH_13,Not Premium,F,Gray,2.5L,4,24,33,178,17,10
475,42500,7500,0,2013,25,CFK,CFK_5,Not Premium,E,Gray,3.6L,6,17,23,270,21,16
476,42500,17500,0,2016,10,CFK,CFK_8,null,E,Gray,3.6L,6,18,25,293,24,14
477,32500,7500,0,2013,25,CIP,CIP_3,null,F,White,3.5L,6,21,30,268,17,1
478,22500,2500,0,2013,35,ARU,ARU_4,Not Premium,E,White,2.5L,4,25,32,170,14,14
479,22500,12500,0,2013,55,BXO,BXO_5,Not Premium,F,Gray,3.6L,6,19,30,300,18,6
480,22500,17500,0,2013,40,CFK,CFK_6,Not Premium,E,Silver,2.4L,4,24,31,180,12,7
481,37500,32500,0,2013,30,HXQ,HXQ_1,Premium,E,White,3.5L,6,19,26,280,19,5
482,22500,7500,0,2013,25,LTX,LTX_6,Not Premium,F,White,1.5L,4,27,36,160,15,8
483,22500,27500,1,2015,10,CZV,CZV_6,null,F,Blue,2.5L,4,26,35,186,13,1
484,17500,2500,0,2012,60,BGZ,BGZ_17,Not Premium,E,Gray,2.4L,4,21,28,185,18,10
485,22500,12500,null,2014,20,AIH,AIH_13,Not Premium,F,Blue,2.5L,4,28,39,203,16,2
486,17500,2500,0,2013,35,OFW,OFW_6,Premium,F,Silver,2.0L,4,28,37,147,14,4
487,32500,12500,1,2011,95,AIH,AIH_26,Premium,E,Red,4.0L,6,17,22,270,23,1
488,37500,12500,0,2014,15,CIP,CIP_24,Premium,F,Gray,2.0L,4,21,30,241,17,1
489,32500,12500,1,2013,40,NHY,NHY_9,null,E,Black,3.5L,6,19,27,279,16,14
490,37500,7500,0,2012,60,IZA,IZA_16,Not Premium,E,White,3.0L,6,18,25,300,22,6
491,17500,2500,0,2011,65,KQZ,KQZ_4,Not Premium,E,Gray,2.5L,4,22,31,168,15,14
492,32500,12500,1,2010,20,CIP,CIP_31,null,E,Black,3.5L,6,18,24,270,19,7
493,32500,27500,0,2013,30,KQZ,KQZ_3,Not Premium,D,Gray,2.7L,6,18,23,325,23,6
494,52500,37500,1,2016,5,BZQ,BZQ_4,Premium,D,Black,5.7L,8,19,24,395,26,14
495,52500,12500,0,2014,20,ARU,ARU_11,Premium,E,Silver,5.6L,8,14,19,390,26,1
496,27500,17500,0,2012,30,CFK,CFK_5,Premium,E,Gray,3.6L,6,16,21,285,22,12
497,32500,2500,0,2010,55,FJE,FJE_9,null,E,Blue,3.6L,6,17,24,295,24,2
498,22500,27500,1,2009,85,KQZ,KQZ_15,Premium,E,Red,3.5L,6,17,23,290,18,15
499,17500,2500,0,2012,45,BGZ,BGZ_6,Not Premium,F,Black,2.0L,4,29,38,147,13,10
500,22500,2500,0,2012,25,ARU,ARU_14,Premium,E,Black,2.0L,4,24,30,141,14,9
501,47500,2500,0,2014,20,FVQ,FVQ_4,Premium,E,Black,3.6L,6,17,25,310,22,15
502,27500,2500,0,2014,25,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,26,33,170,14,4
503,22500,2500,0,2013,15,KQZ,KQZ_1,Not Premium,F,Red,2.0L,4,22,34,231,16,13
504,37500,12500,0,2014,25,JHO,JHO_12,Not Premium,E,Black,3.6L,6,17,24,276,18,1
505,27500,12500,1,2013,40,BGZ,BGZ_17,Premium,E,Black,3.3L,6,18,25,290,18,15
506,22500,7500,0,2013,40,CZV,CZV_10,Premium,E,Blue,2.5L,4,25,31,187,14,16
507,42500,37500,1,2013,20,LYP,LYP_17,Premium,E,Black,3.0L,6,19,24,354,18,16
508,17500,12500,0,2005,100+,CIP,CIP_31,null,E,White,3.5L,6,18,25,275,19,9
509,37500,2500,1,2015,20,AIH,AIH_27,Not Premium,E,Blue,2.5L,4,41,38,219,14,7
510,17500,42500,1,2009,100+,AIH,AIH_5,Premium,E,White,2.5L,4,24,31,176,15,10
511,47500,12500,0,2012,55,KQZ,KQZ_12,Not Premium,D,White,6.7L,8,null,null,440,48,10
512,47500,42500,1,2016,5,AIH,AIH_15,Not Premium,E,White,3.5L,6,20,27,295,17,3
513,37500,32500,0,2013,40,LTX,LTX_12,Premium,D,White,3.6L,6,16,18,308,21,14
514,17500,2500,0,2012,70,FJE,FJE_1,Not Premium,E,Black,2.4L,4,19,25,173,20,1
515,27500,7500,0,2011,75,AIH,AIH_29,Premium,G,Gray,3.5L,6,18,25,266,20,15
516,27500,2500,0,2013,35,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,25,32,170,14,11
517,27500,7500,1,2013,45,LYP,LYP_8,Premium,E,Gray,2.0L,4,23,27,252,18,1
518,17500,32500,0,2013,55,BXO,BXO_5,Premium,F,Gray,3.6L,6,19,30,292,18,8
519,22500,2500,0,2013,15,FVQ,FVQ_8,Not Premium,E,Black,1.5L,4,24,28,170,15,12
520,27500,7500,0,2014,15,LTX,LTX_3,Not Premium,E,Black,3.6L,6,18,27,310,19,16
521,37500,17500,1,2012,35,FJE,FJE_10,Premium,F,Black,6.4L,8,15,25,485,18,16
522,27500,17500,0,2014,10,ARU,ARU_17,null,D,Red,4.0L,6,16,23,261,21,6
523,17500,7500,0,2011,35,CFK,CFK_1,Premium,E,Red,2.4L,4,20,26,172,13,3
524,32500,12500,0,2014,30,FVQ,FVQ_4,Premium,E,Silver,3.6L,6,18,25,310,19,5
525,22500,7500,1,2010,55,LYP,LYP_11,Premium,F,Black,2.0L,4,24,33,220,14,3
526,17500,12500,0,2014,20,LTX,LTX_16,Not Premium,null,Black,1.4L,4,28,38,153,13,4
527,27500,27500,0,2014,35,AIH,AIH_5,Not Premium,E,White,2.5L,4,25,33,203,14,3
